ID,frequency,recency,T
334777,0,0,1006.156192
334779,1,599.6496296,1006.154201
334781,0,0,1006.150567
334785,0,0,1006.058704
334787,0,0,1006.14287
334789,1,15.83599537,1006.138252
334791,1,227.6617245,1006.117743
334793,0,0,1006.104988
334795,0,0,1005.810289
334797,0,0,1006.099271
334799,0,0,1005.12309
334801,0,0,1006.097963
334803,4,386.9346181,1006.096863
334805,0,0,1006.086227
334807,1,744.0152546,1006.077951
334809,0,0,1006.080775
334819,0,0,1006.03735
334821,0,0,1006.029722
334823,1,352.8216667,1006.032303
334825,2,834.585463,1006.009606
334827,1,259.6163889,1006.010347
334829,1,446.7150347,1005.994051
334835,0,0,991.8326042
334837,0,0,1005.80103
334839,0,0,1005.747986
334841,0,0,1005.726968
334845,0,0,1005.681574
334847,0,0,1005.666169
334855,0,0,1005.621655
334857,0,0,1005.062685
334859,1,50.1900463,1005.614028
334863,0,0,1005.586331
334865,0,0,1005.564329
334867,0,0,1005.56353
334869,0,0,1005.556424
334871,0,0,1005.549942
334873,0,0,1005.54169
334875,0,0,1005.537037
334879,0,0,1005.483333
334881,0,0,1005.477743
334883,0,0,1005.472662
334885,0,0,1005.47
334889,5,625.929456,1005.46169
334891,1,691.4026273,1005.457303
334893,0,0,1005.457072
334897,0,0,1005.445058
334899,0,0,1005.437488
334903,0,0,1005.420347
334905,0,0,1005.403993
334907,0,0,1005.384896
334909,0,0,1005.377292
334911,0,0,1005.372998
334913,0,0,1005.351852
334915,0,0,1004.461019
334917,0,0,1005.345336
334919,3,399.3224884,1005.334606
334921,0,0,1005.333981
334927,0,0,1005.288507
334931,0,0,716.5421296
334933,0,0,1005.282014
334935,0,0,1005.275336
334937,0,0,1005.275984
334939,2,307.2334259,1004.602627
334941,0,0,1005.263356
334947,0,0,1005.249398
334951,10,853.3659722,1005.235
334953,0,0,1005.237697
334955,0,0,1005.23294
334957,0,0,1005.220509
334961,0,0,1005.213125
334963,0,0,1005.210718
334965,0,0,1005.209549
334967,3,685.9971644,1005.19941
334969,1,213.5498032,1005.199583
334971,1,327.0318519,1005.188009
334975,0,0,1005.178241
334977,0,0,1005.176169
334979,6,391.0758912,1005.176551
334981,2,568.50375,989.7610995
334983,0,0,1005.17213
334985,2,733.6312731,1005.166319
334987,0,0,1005.165949
334989,0,0,1005.166273
334991,1,241.0607639,1005.163414
334997,0,0,1005.156563
334999,3,484.3274653,1005.141215
335001,4,214.0453241,1005.132662
335003,0,0,1005.129433
335005,2,408.8847222,1005.127928
335009,0,0,1005.114514
335011,0,0,1005.104398
335013,0,0,1005.102407
335015,4,995.871794,1005.101771
335017,0,0,1005.101539
335019,0,0,1005.097269
335021,0,0,1005.094259
335023,0,0,1003.391215
335027,0,0,1005.0661
335029,1,152.9797106,1005.065486
335031,0,0,1005.056181
335033,0,0,1005.047477
335035,0,0,1005.047373
335039,0,0,1005.043137
335041,3,992.6978009,1005.040093
335043,0,0,1004.953738
335051,0,0,1004.753125
335053,0,0,1004.687025
335055,0,0,1004.688021
335057,1,92.35108796,1004.678738
335059,0,0,1004.673669
335061,0,0,1004.673958
335065,0,0,1004.657535
335067,0,0,1004.140799
335069,0,0,1004.648484
335073,0,0,1004.629225
335075,0,0,1004.625613
335077,5,568.0011343,1004.607546
335079,0,0,1004.613646
335081,0,0,1004.609641
335083,0,0,1004.61
335085,1,334.3063542,1004.605139
335087,1,145.3714931,1004.589201
335089,0,0,1004.587986
335091,0,0,1004.556539
335095,0,0,1004.531169
335097,0,0,1004.530752
335099,1,386.1046528,1004.527708
335101,1,729.0189236,1004.525613
335105,0,0,1004.484051
335107,0,0,1004.473519
335109,0,0,1004.473461
335113,0,0,1004.43919
335115,0,0,1004.434109
335117,0,0,1004.432176
335119,0,0,1004.427766
335121,0,0,1004.424294
335123,2,168.9723611,1004.335544
335125,0,0,1004.421238
335127,0,0,1004.413287
335129,1,35.08618056,1004.409734
335133,0,0,1004.379803
335135,0,0,1004.370313
335137,2,352.8564005,1004.358773
335139,0,0,1004.343762
335141,0,0,1004.329537
335143,0,0,1004.318866
335145,0,0,1004.317025
335147,1,517.0452778,1004.315984
335151,0,0,1004.295324
335153,1,97.05475694,1004.274664
335157,0,0,1004.268345
335159,1,565.1020255,1004.265451
335161,1,550.7028935,1004.260718
335163,0,0,1004.253738
335165,1,232.9869792,1004.251366
335167,0,0,1004.240532
335169,1,224.0920602,1004.239907
335171,2,739.8061806,1004.228056
335173,1,639.867338,1004.222153
335175,0,0,1004.203137
335179,0,0,1004.187141
335181,0,0,1004.188773
335183,1,266.5690625,1004.179988
335187,0,0,1004.162847
335189,0,0,1004.144444
335193,1,683.1261111,1004.129329
335195,1,522.0160532,1004.119977
335197,0,0,1004.117975
335201,1,49.58258102,1004.106609
335203,3,263.9667014,1004.10066
335207,0,0,1004.0975
335209,0,0,1004.092211
335211,0,0,1003.993032
335213,1,395.7811921,1004.081065
335215,2,715.6863773,1004.076829
335217,0,0,1004.069051
335219,0,0,1004.065637
335221,0,0,1004.059375
335223,1,412.9679051,1004.046551
335225,0,0,1004.042743
335227,0,0,1004.03015
335229,0,0,1003.998461
335231,4,839.0380324,1003.985741
335233,0,0,1003.983785
335235,1,553.5478704,1003.963056
335237,0,0,1003.955706
335239,0,0,1003.928507
335241,0,0,1003.728125
335243,0,0,608.2744444
335245,0,0,1003.686713
335249,0,0,1003.683299
335255,0,0,1003.62728
335257,0,0,1003.616215
335259,0,0,1003.612581
335261,0,0,1003.608391
335263,0,0,1003.601817
335265,0,0,1003.584421
335267,1,691.0689583,1003.581343
335269,0,0,1003.581111
335271,0,0,1003.575891
335273,0,0,1003.572477
335275,0,0,1003.568773
335277,0,0,1003.554549
335281,0,0,1003.538264
335283,0,0,1003.533912
335285,0,0,1003.529039
335287,0,0,1003.519745
335289,0,0,1003.514838
335291,0,0,1003.506725
335293,4,675.3625347,1003.502674
335295,5,327.1309722,1003.220961
335297,0,0,1003.250359
335299,0,0,1003.484213
335301,0,0,1003.465891
335303,0,0,1003.46353
335305,0,0,1003.443241
335307,1,2.232916667,1003.419005
335309,1,604.1968981,1003.40169
335311,1,0.897476852,1003.401238
335313,1,945.6746065,1003.388588
335315,2,323.0210417,1003.376725
335317,0,0,1003.371412
335321,0,0,1003.347269
335323,0,0,1003.330486
335325,0,0,1003.328542
335335,1,37.17475694,1003.298333
335337,1,261.1672801,1003.291204
335339,0,0,1003.286146
335341,0,0,1003.282697
335345,1,30.86215278,1003.245891
335351,1,752.7029977,1003.241782
335353,1,496.0068634,1003.238171
335357,0,0,1003.229745
335361,0,0,984.32125
335363,0,0,1003.198299
335367,0,0,1003.160058
335369,0,0,1003.176644
335371,0,0,1003.169618
335373,0,0,422.3195718
335375,0,0,1003.16706
335377,0,0,1003.163935
335379,1,22.09936343,1003.160787
335381,0,0,1000.288704
335383,0,0,1003.149734
335385,0,0,1003.149525
335387,0,0,1003.144387
335389,0,0,1003.140486
335391,0,0,1003.127708
335393,0,0,1003.119873
335395,0,0,1003.113032
335397,1,38.1455787,1003.103299
335399,0,0,1003.100938
335401,0,0,1003.093171
335403,0,0,1003.091076
335405,1,172.8812153,1003.08522
335407,2,988.8814468,1003.084549
335409,0,0,1003.083356
335411,0,0,1003.065799
335417,1,132.9257639,1003.021343
335419,0,0,1003.018079
335421,1,423.6978125,568.4250694
335427,0,0,1002.849803
335429,2,349.2697801,1002.822546
335431,0,0,1002.688866
335433,0,0,1002.639456
335435,0,0,1002.619444
335437,2,316.2099074,1002.612627
335441,0,0,1002.605475
335443,1,618.9024421,1002.598519
335445,0,0,378.1230093
335447,0,0,1002.538889
335449,1,420.1944676,1002.534907
335451,0,0,1002.522176
335453,0,0,1002.5014
335455,0,0,1002.499907
335459,0,0,1002.466921
335471,0,0,1002.420359
335473,2,503.0292824,1002.419444
335479,0,0,1002.413912
335481,4,856.7859838,1002.411296
335483,0,0,1002.404606
335485,0,0,235.5186921
335487,4,448.1110648,997.2256134
335489,3,593.0478588,1002.374225
335491,1,275.332662,1002.370243
335493,0,0,1002.35728
335495,7,979.8817824,1002.34787
335497,1,543.1858912,1002.349074
335499,2,797.9878241,1002.345289
335501,1,187.9621991,1002.341447
335503,0,0,1002.335799
335505,0,0,1002.333912
335509,0,0,1002.330903
335511,0,0,1002.320486
335513,4,919.0739583,1002.304711
335515,0,0,1002.305833
335517,0,0,1002.30559
335519,0,0,1002.287662
335521,0,0,1002.287535
335523,0,0,1002.279769
335525,0,0,1002.272546
335527,0,0,1002.262558
335529,0,0,1002.26162
335533,0,0,1002.241296
335535,2,172.0070602,1002.236887
335541,0,0,1002.128194
335543,0,0,1000.002766
335547,1,100.0838657,1002.220069
335549,0,0,1001.560972
335553,4,895.6902315,1001.265347
335555,0,0,1002.124028
335557,0,0,1002.105347
335561,0,0,1002.069688
335563,0,0,26.45512731
335565,0,0,1002.036389
335567,2,358.5995023,1002.032512
335569,0,0,1002.027685
335571,0,0,1001.344653
335575,0,0,1001.911782
335577,1,421.3688194,1001.674306
335579,0,0,1001.665417
335581,0,0,1001.66015
335583,1,820.8872801,1001.656366
335585,0,0,1001.645289
335587,0,0,1001.638947
335589,0,0,1001.624525
335591,0,0,1001.616551
335593,1,405.4647222,1001.589063
335595,0,0,1001.581111
335597,1,139.3021528,1001.58081
335599,1,28.18319444,1001.57309
335601,0,0,1001.568322
335603,0,0,1001.514167
335605,0,0,1001.521979
335607,1,34.28957176,1001.463565
335609,1,296.8374653,1001.510683
335613,0,0,757.8243634
335615,0,0,1001.437303
335617,0,0,1001.423299
335619,0,0,1001.377338
335621,1,940.2425463,1001.375579
335623,0,0,1001.364711
335625,0,0,1001.358368
335627,0,0,1001.321933
335629,0,0,1001.318692
335631,0,0,1001.319456
335633,5,827.2331366,1001.316597
335635,0,0,1001.315602
335637,0,0,1001.300938
335639,0,0,1001.290012
335641,3,116.5449653,1001.288067
335643,0,0,1001.266319
335645,0,0,1001.261609
335647,0,0,1001.166863
335649,1,505.8166667,1001.242037
335651,0,0,1001.233067
335653,0,0,1001.226319
335657,0,0,1001.203426
335661,1,409.0306481,1001.1775
335665,2,366.9428588,1001.151678
335667,0,0,1001.133449
335671,0,0,1001.105903
335673,0,0,1001.080544
335675,0,0,1001.082558
335679,0,0,1001.074421
335681,1,796.3975926,1001.072315
335683,0,0,1001.069282
335685,0,0,1001.060995
335687,0,0,1001.058981
335689,0,0,1001.048229
335691,1,468.9293056,1001.043611
335693,0,0,1001.034502
335695,1,400.0309954,1001.029201
335697,0,0,1001.018137
335699,0,0,1001.006389
335701,0,0,1001.001701
335711,0,0,1000.692199
335713,7,882.1765162,1000.664757
335715,0,0,1000.639861
335717,0,0,999.2626968
335719,0,0,1000.603009
335723,0,0,1000.587176
335725,0,0,1000.55603
335727,0,0,1000.544676
335729,0,0,1000.543275
335731,0,0,1000.53647
335733,0,0,1000.529306
335735,1,337.0018171,1000.516551
335737,4,825.0628704,1000.511007
335741,0,0,1000.472176
335743,0,0,1000.456493
335745,0,0,1000.444132
335747,0,0,1000.44
335751,1,49.80547454,1000.415613
335753,0,0,1000.414039
335755,0,0,1000.411921
335759,1,25.04395833,780.4999884
335761,0,0,1000.398819
335765,1,912.1406597,1000.395671
335769,0,0,1000.381447
335771,0,0,625.7156829
335773,1,132.8750579,1000.35662
335775,0,0,1000.350995
335777,1,437.9483218,1000.348796
335779,1,107.9457639,1000.338449
335781,4,806.1012731,1000.324757
335783,0,0,1000.317894
335785,0,0,1000.317431
335787,3,912.0458102,1000.31603
335791,0,0,1000.310093
335793,0,0,1000.299572
335795,0,0,1000.294213
335797,2,257.8137963,1000.2936
335799,0,0,1000.28338
335803,0,0,1000.272141
335805,0,0,1000.261019
335807,0,0,1000.259803
335809,0,0,1000.252581
335811,0,0,1000.242975
335813,0,0,1000.2389
335815,0,0,1000.223414
335817,0,0,1000.215775
335819,0,0,1000.213947
335821,5,984.7281597,1000.216076
335823,0,0,1000.212731
335825,0,0,1000.211667
335827,3,729.6250463,1000.20066
335833,0,0,816.2608218
335835,0,0,1000.183252
335837,0,0,1000.179028
335839,3,543.0669907,1000.163843
335841,1,35.48592593,1000.166944
335843,0,0,1000.165648
335845,0,0,1000.156806
335847,0,0,1000.142708
335849,1,252.944456,1000.144861
335851,0,0,1000.138877
335853,0,0,1000.134375
335855,0,0,1000.129282
335859,0,0,1000.117465
335861,0,0,1000.109074
335863,0,0,1000.105463
335865,2,917.8393519,1000.101458
335867,0,0,1000.096898
335869,1,5.04412037,1000.088021
335871,0,0,1000.072361
335873,0,0,1000.077928
335875,1,175.7356944,1000.077222
335877,1,329.9383333,1000.068819
335883,1,954.9656134,1000.057257
335885,0,0,1000.016991
335887,2,927.5581713,1000.006227
335891,1,121.5080671,999.9960764
335893,0,0,999.9858565
335895,0,0,999.9226273
335897,0,0,999.8417824
335903,0,0,999.694375
335905,1,2.422291667,999.6949769
335907,0,0,999.6351505
335909,0,0,999.6330556
335911,1,297.4890972,951.1197454
335915,0,0,999.6278819
335917,0,0,999.6149306
335919,2,632.1335532,999.6044213
335921,0,0,421.3714815
335923,0,0,999.5925694
335925,0,0,999.5912847
335927,1,445.4521181,999.5883449
335929,1,206.337338,999.5840394
335931,0,0,999.5709722
335933,0,0,999.5586227
335937,0,0,999.5499537
335939,0,0,999.5359375
335941,0,0,999.4984838
335943,0,0,999.5316782
335945,0,0,999.529294
335947,0,0,999.5278588
335949,0,0,999.5287731
335951,4,314.1912269,999.5195602
335953,0,0,999.5213889
335955,14,989.8494676,999.5129398
335959,0,0,999.5042014
335961,0,0,999.5021412
335963,0,0,999.4993519
335965,0,0,999.4952662
335967,0,0,999.4895949
335971,0,0,999.4881019
335973,0,0,999.4842593
335975,3,801.3265972,999.4811806
335977,1,144.2006944,999.4777662
335979,0,0,999.4758796
335981,1,20.80260417,999.4725579
335983,1,437.6872917,994.3001389
335987,0,0,999.4605787
335989,1,469.2804282,681.2779282
335991,0,0,999.4569792
335995,0,0,999.4436806
335997,9,958.0497338,999.4453472
335999,0,0,999.4442014
336003,0,0,999.4371412
336005,0,0,999.4376042
336009,0,0,999.4321296
336011,1,195.0894213,999.4315856
336013,2,681.8700116,998.3920833
336015,0,0,999.4279745
336017,4,157.9439352,999.4280556
336019,0,0,999.4261343
336021,0,0,999.4249306
336023,0,0,999.4191667
336025,0,0,999.0061574
336027,0,0,999.4093287
336029,1,818.9826273,999.4080208
336031,4,321.8565972,999.399213
336033,0,0,989.4728704
336037,1,854.0798264,999.2431481
336039,0,0,999.2372222
336041,2,818.766088,999.3641551
336043,0,0,999.3566204
336045,0,0,999.3536227
336049,0,0,999.3490625
336055,1,293.8834375,999.3082523
336057,6,609.6352546,999.3275
336063,0,0,999.3211574
336065,0,0,999.3182292
336067,7,717.0618403,999.3134722
336069,0,0,999.3116319
336071,0,0,999.3109491
336073,2,621.199213,999.2989468
336075,0,0,387.0697801
336077,1,297.94,999.2989005
336079,0,0,999.2554514
336081,0,0,999.2883565
336085,0,0,999.1567824
336087,0,0,999.2613657
336093,1,908.1024074,999.2380671
336095,0,0,999.237662
336097,0,0,999.2325116
336099,0,0,999.2303704
336101,0,0,999.2202662
336103,0,0,999.2212731
336105,1,923.5719676,999.2201389
336111,1,531.0254167,999.1749074
336113,1,397.035,999.2015856
336115,1,14.1471412,999.1378819
336117,0,0,999.1872106
336119,0,0,999.1830787
336121,0,0,999.1783449
336123,0,0,999.1753935
336125,0,0,999.1624769
336129,0,0,999.1353356
336131,0,0,999.1325926
336133,0,0,999.1330787
336135,0,0,999.1322454
336137,1,129.4156944,396.6300463
336139,0,0,999.1249421
336141,3,755.7567477,999.1219444
336143,0,0,999.1188542
336145,0,0,999.1197569
336147,0,0,999.1128009
336149,0,0,999.1067824
336151,0,0,999.1049421
336153,0,0,999.0991088
336155,0,0,999.0986574
336157,0,0,999.0935301
336159,0,0,999.0868519
336161,0,0,999.0891204
336163,3,389.5602431,999.0743171
336165,0,0,999.0720486
336169,0,0,999.0457986
336171,0,0,999.0445833
336173,1,181.5406134,999.0423727
336175,3,329.4860532,999.0385995
336179,0,0,999.0273264
336181,2,38.39108796,999.0092361
336183,0,0,999.0087384
336185,0,0,998.9983449
336189,0,0,990.8712037
336191,0,0,525.3053704
336195,0,0,998.725463
336197,3,810.5747454,998.7206134
336199,0,0,998.7133796
336201,0,0,998.6756481
336205,0,0,998.6444444
336207,1,349.9203472,370.2243981
336209,3,857.48125,998.6271875
336211,0,0,998.6225231
336213,2,279.0292014,998.5976852
336215,0,0,998.5972917
336217,14,845.905625,998.5900347
336221,0,0,998.5767477
336223,2,252.3340625,998.5620486
336225,0,0,998.5606829
336229,5,255.2741898,998.554537
336231,0,0,998.5531597
336233,0,0,998.5417014
336239,0,0,998.531088
336241,0,0,998.5301273
336243,1,70.26447917,998.519919
336245,0,0,998.5157292
336247,0,0,998.4108449
336249,0,0,998.5024884
336251,0,0,998.4937963
336253,5,666.0830208,935.2085301
336255,1,277.9931481,998.4812847
336257,0,0,998.4757292
336259,0,0,998.4532523
336261,2,613.983044,998.4629282
336263,1,301.0316782,998.4652083
336265,4,323.8698958,998.4610301
336269,0,0,998.4462963
336275,0,0,998.4383102
336279,0,0,998.4143634
336281,0,0,998.4161806
336283,0,0,998.4061227
336285,2,139.0052662,998.3964468
336287,0,0,998.3944792
336289,0,0,998.3935417
336293,0,0,998.3819792
336297,1,531.0907986,998.3776157
336301,0,0,998.3635185
336305,0,0,104.318831
336307,0,0,998.3264352
336311,1,620.2310532,998.3141667
336313,0,0,998.3158218
336315,2,488.2600116,998.312037
336317,0,0,998.3096991
336319,0,0,998.3010185
336321,0,0,998.2979167
336327,2,975.1802894,998.2889005
336329,0,0,998.2790972
336331,2,834.8364583,998.2521065
336337,0,0,998.2148148
336341,0,0,998.2093287
336343,0,0,998.2079051
336345,6,985.8136111,998.2025347
336347,0,0,793.0590046
336349,0,0,998.1968171
336351,0,0,756.505
336353,0,0,998.182662
336357,1,22.86549769,998.1696528
336361,0,0,998.1168171
336363,1,88.59515046,998.1537269
336365,2,772.7584954,998.1445255
336367,0,0,449.2753125
336369,0,0,998.1268866
336371,0,0,998.126875
336373,1,36.23148148,994.4515509
336375,1,815.6948495,998.1137847
336377,0,0,998.0680324
336383,0,0,998.0532407
336385,1,622.0368634,998.0836921
336389,0,0,998.0762731
336391,0,0,998.0712616
336393,3,440.5829051,998.062662
336395,1,48.67989583,998.0559606
336397,0,0,998.0558681
336401,0,0,998.0522569
336403,3,421.9734722,998.0466551
336405,1,639.6342824,998.024294
336407,0,0,998.0197801
336411,0,0,855.1815278
336413,1,71.87439815,998.010544
336417,0,0,997.9972338
336419,0,0,996.3581944
336421,0,0,889.4876852
336423,0,0,664.0800579
336425,0,0,997.9108218
336427,2,920.2952083,997.72875
336429,0,0,997.6439236
336431,0,0,997.6896181
336433,0,0,997.6666667
336435,1,544.5195255,997.621169
336437,4,821.544213,997.6118287
336439,0,0,997.6040856
336443,0,0,997.5666551
336445,0,0,997.5622801
336447,1,632.8687153,997.5622338
336449,0,0,997.5616551
336451,0,0,997.5517361
336453,0,0,997.5478009
336455,0,0,997.5374421
336457,1,301.0442477,997.5348148
336459,2,149.5191667,997.529294
336461,0,0,997.5233102
336463,0,0,997.5210185
336465,0,0,997.5095602
336467,1,168.8225463,997.4898495
336469,0,0,997.4885995
336471,0,0,997.4763079
336475,1,340.1404745,997.4714583
336479,0,0,997.4588542
336485,1,151.7592361,997.4454167
336489,1,310.0287963,997.429294
336491,0,0,997.4214468
336493,0,0,997.4118866
336495,0,0,997.4080787
336497,0,0,997.4089815
336499,3,274.5522685,997.3939583
336501,0,0,997.3845602
336503,0,0,997.3834606
336505,0,0,997.3751389
336507,0,0,997.374213
336509,0,0,997.3685648
336511,0,0,997.3683218
336513,0,0,997.3383796
336515,0,0,997.3254051
336517,0,0,997.3151736
336519,1,607.8933912,997.3109144
336521,0,0,765.5197685
336525,0,0,997.2711458
336529,2,529.1178241,997.2380093
336531,0,0,997.2364583
336533,0,0,995.3835185
336535,0,0,997.2186921
336537,0,0,997.215544
336539,0,0,997.2126273
336543,0,0,997.2003704
336545,0,0,997.1981019
336547,0,0,997.1877315
336551,0,0,997.1775
336553,0,0,997.1577315
336555,1,171.8992014,997.1251157
336557,0,0,997.1436343
336559,1,545.7507986,997.1407755
336561,0,0,997.1362153
336565,4,595.7346528,997.1059375
336569,1,632.7997454,997.0857292
336571,0,0,997.0790972
336573,0,0,997.0683449
336575,0,0,994.118287
336577,0,0,997.0437384
336579,1,310.8987037,997.0409028
336581,0,0,997.0213194
336583,0,0,997.0166667
336587,0,0,996.9230671
336593,8,608.9097454,996.7190046
336597,3,917.1266204,996.6690625
336599,0,0,996.6485995
336601,1,21.44549769,996.6646759
336603,0,0,996.663669
336605,0,0,996.6600116
336607,0,0,996.6215972
336611,1,152.9264699,996.5713079
336613,1,573.170463,996.5427662
336615,2,446.5261111,996.5311343
336617,0,0,996.5174306
336619,1,41.13944444,996.5168403
336621,0,0,996.4973495
336623,0,0,990.6196528
336625,1,317.0721412,996.4898264
336629,2,775.0740741,996.485463
336631,0,0,792.4226505
336633,0,0,996.4786458
336635,0,0,878.2401505
336637,0,0,996.4712269
336639,0,0,996.4708912
336641,1,82.13724537,995.5750694
336643,5,840.1765625,996.4433796
336645,2,517.0021528,996.4429977
336647,2,124.5922917,996.2088773
336649,0,0,996.4294676
336651,0,0,996.4188426
336657,0,0,996.3307292
336659,0,0,996.3860995
336661,0,0,996.386956
336667,0,0,996.3768287
336669,2,984.8226273,996.3703356
336671,0,0,996.3725
336673,0,0,996.365
336677,1,19.25743056,996.3474884
336679,0,0,996.3396065
336681,1,170.9473495,996.3186458
336683,0,0,996.3112616
336691,1,620.1062153,996.270162
336693,1,165.7761343,996.2561458
336695,2,53.7584838,144.1512037
336697,0,0,996.2471296
336699,0,0,996.2276389
336701,0,0,996.2447454
336703,1,667.9212153,996.2397917
336705,0,0,996.2312847
336707,1,310.7350116,996.2148148
336711,0,0,996.1824421
336713,6,981.8517708,996.1681481
336715,0,0,990.1209491
336717,1,15.57832176,996.1366319
336721,0,0,996.0959259
336723,0,0,996.0961921
336725,0,0,996.0928009
336727,0,0,995.055463
336729,0,0,996.0683565
336731,1,927.8825231,996.0513657
336733,0,0,996.050544
336735,3,440.6106597,996.0410069
336737,1,843.9969792,996.0347106
336739,0,0,996.0381134
336741,0,0,996.0232523
336743,3,184.3892014,572.6915278
336745,0,0,995.9851157
336747,0,0,995.9702083
336749,1,925.4360417,995.8915972
336753,0,0,995.6712616
336757,0,0,995.6616088
336759,2,955.9846412,995.6560301
336761,0,0,995.6540394
336763,0,0,995.6276505
336765,1,290.28125,563.4348495
336767,0,0,995.6109259
336769,0,0,995.6105903
336771,0,0,995.605787
336773,0,0,995.5985995
336775,2,27.16341435,599.4928819
336777,0,0,995.5824537
336781,0,0,995.5504282
336783,0,0,995.542662
336785,0,0,995.5406366
336787,0,0,995.5211111
336789,1,547.0891782,995.5193634
336793,2,274.9648264,995.4976852
336795,0,0,995.4894329
336797,0,0,995.4709722
336799,0,0,995.4542708
336801,0,0,995.4467824
336805,1,219.9623611,995.4089236
336807,2,114.2229861,995.3970255
336809,0,0,992.5217361
336811,0,0,995.3754977
336815,0,0,995.3531481
336817,2,937.2424421,995.3388889
336819,3,758.0497569,995.3368056
336821,0,0,978.5115509
336823,0,0,995.3068287
336825,0,0,995.2742824
336829,1,958.1186806,995.2661574
336831,0,0,995.2656019
336835,2,981.6962269,995.2629282
336837,5,764.9190046,995.2511574
336839,1,19.62409722,995.2501042
336841,0,0,995.2381481
336843,0,0,995.2304398
336845,0,0,995.2346528
336847,1,427.0586806,995.2335185
336849,0,0,995.219456
336851,0,0,995.2129745
336853,0,0,995.1930324
336855,0,0,995.1878356
336857,0,0,995.1810648
336859,0,0,995.1721991
336861,2,530.4056944,592.5139815
336863,1,64.69855324,995.1646412
336865,0,0,995.1567708
336873,1,462.7866435,995.0667014
336877,0,0,995.0496875
336879,0,0,995.0232176
336881,0,0,995.0171644
336885,0,0,995.0083333
336891,0,0,994.9711458
336893,0,0,994.9683912
336895,0,0,994.9560417
336899,0,0,994.8492593
336903,0,0,994.7018519
336905,0,0,994.6445602
336907,0,0,994.6526736
336909,0,0,994.643831
336911,0,0,994.6381366
336913,5,779.5676736,994.6346181
336915,0,0,994.5214699
336919,0,0,994.6161806
336921,2,425.1719444,994.6120833
336923,0,0,994.6115162
336925,0,0,994.6114583
336927,0,0,994.610625
336929,0,0,994.6092593
336931,3,541.3134028,994.6091435
336935,1,933.2566667,994.6040972
336937,0,0,994.6033333
336939,1,404.8916319,994.5947454
336941,0,0,994.5803009
336943,0,0,994.590081
336945,0,0,994.5873495
336947,1,456.462037,994.5718171
336949,0,0,994.5690162
336951,2,424.0308796,994.5659375
336953,0,0,994.5660417
336955,0,0,994.5612269
336957,1,862.0171644,994.5612963
336959,0,0,994.557037
336963,0,0,994.5506366
336965,0,0,994.5476042
336967,0,0,994.542037
336969,0,0,994.5377315
336975,0,0,994.5230787
336977,1,347.1344213,994.5211227
336979,0,0,994.5192014
336981,0,0,994.5196296
336983,1,153.4112731,994.5120255
336985,0,0,994.506331
336989,1,131.3915625,994.4897454
336991,2,715.3429977,994.5011227
336993,0,0,994.4924884
336999,0,0,994.4610185
337001,0,0,994.438831
337003,0,0,994.437662
337007,0,0,994.4315162
337009,1,497.2493519,994.4217014
337011,1,617.8733218,994.4103125
337013,0,0,994.4071875
337015,1,558.441331,994.4047338
337017,0,0,994.3972917
337019,0,0,994.3054861
337021,0,0,994.3857755
337023,0,0,994.381794
337025,0,0,994.3809838
337027,0,0,994.3783449
337029,0,0,994.3635764
337031,1,981.7388657,994.3582292
337033,0,0,994.3586343
337035,0,0,994.356412
337039,0,0,994.3527778
337041,4,523.2619676,994.3488426
337047,0,0,994.3421991
337049,0,0,994.3229745
337051,2,642.6807986,994.3196528
337053,0,0,994.3172917
337055,0,0,994.3156481
337057,0,0,740.1180903
337059,0,0,994.3103125
337061,1,214.8471875,994.3004167
337063,0,0,994.2930671
337065,3,165.2281713,994.288125
337067,2,932.9939583,994.2850694
337069,0,0,994.2835069
337071,1,214.6122917,994.2512037
337073,1,81.06584491,994.2812731
337075,0,0,994.2570718
337077,1,539.9828704,994.2780093
337079,0,0,994.1474769
337081,1,406.7397106,981.1572106
337083,0,0,994.2656713
337087,6,362.7039583,994.2582292
337089,2,749.2079051,994.2534375
337091,0,0,994.2509838
337093,0,0,994.2482986
337095,1,649.5761574,994.2259954
337097,0,0,994.1991782
337101,0,0,993.5908681
337103,0,0,994.1780208
337105,0,0,994.1672222
337107,0,0,994.1730324
337109,0,0,994.1735185
337111,0,0,994.1565625
337113,0,0,994.1563889
337115,2,729.8374537,994.1484722
337117,0,0,994.1510532
337119,0,0,994.1455671
337121,1,286.7220718,741.1895139
337123,0,0,994.1422454
337127,2,599.525706,994.1280903
337129,0,0,994.1274769
337131,0,0,994.1235417
337133,3,888.5449074,994.1154745
337135,2,855.0480093,994.1140972
337139,0,0,994.1013194
337143,0,0,994.0961227
337145,0,0,994.0938657
337149,1,293.5401157,994.0860648
337151,0,0,994.0861574
337155,0,0,994.0781944
337157,0,0,994.0757292
337159,3,676.8508449,994.0676273
337161,1,377.6180556,994.0690856
337163,1,6.413113426,368.4452894
337165,0,0,994.0498148
337167,0,0,994.0479861
337169,0,0,994.0407407
337173,0,0,994.0391435
337175,0,0,832.3365625
337177,0,0,994.0309259
337179,0,0,994.019456
337183,0,0,994.0181019
337185,1,528.4616435,994.0130556
337191,0,0,993.9793056
337193,0,0,993.9787269
337195,0,0,975.1857755
337197,0,0,993.7472338
337199,0,0,993.7164352
337201,0,0,431.4845833
337203,1,264.1538194,993.6829861
337205,1,797.9838657,993.6802315
